yummy,convenient,spicy,fattening,greasy,fast,cheap,tasty,expensive,healthy,disgusting,Like,Age,VisitFrequency,Gender,Cluster,PCA1,PCA2
1,1,0,1,1,1,1,1,0,0,0,1,27,3,0,2,1.523881434173062,0.4344780206801113
0,1,0,1,0,1,1,1,0,0,0,4,68,3,0,1,0.7560232483606236,-1.7406825191350594
0,1,0,1,1,1,1,1,0,0,0,4,70,3,1,2,0.09737793506955589,-1.1963980392209428
1,1,0,1,1,1,1,1,0,0,0,2,28,3,0,2,1.4430727082984978,0.35669868023113743
0,1,0,1,1,1,1,0,0,0,1,9,59,2,0,3,-1.882895208300613,-2.246834297356409
0,1,0,0,0,1,1,0,0,0,0,5,45,5,1,0,0.12645247708652863,-1.95567102417843
1,1,0,0,0,1,0,1,1,1,0,1,67,0,1,0,1.591163867662302,1.1345667714959002
1,1,0,1,1,1,0,0,1,0,1,2,26,4,0,2,-1.4821055918800405,1.7044277062304576
0,0,0,1,1,1,0,0,1,0,1,9,42,2,1,3,-4.131581586366009,0.4155555685425495
0,1,0,0,0,1,1,0,0,0,0,3,55,4,1,0,0.2416603048387051,-2.075983728244833
0,1,0,1,1,1,0,0,0,0,1,5,30,5,0,3,-2.0069546448922835,-0.3596990970905196
1,1,0,0,0,1,0,1,0,1,0,10,33,4,1,0,1.5777400251884033,0.29864942303021197
0,1,0,1,0,1,1,0,0,0,0,6,60,0,0,1,-0.20787051893313543,-2.1337350528622614
1,1,0,1,0,1,1,1,0,0,0,2,57,3,0,1,1.7795453574372027,-0.6922555226441283
0,1,0,1,1,1,1,1,0,0,0,8,44,3,1,2,-0.08017806245137893,-0.7396062129097688
1,1,1,1,0,1,1,1,0,0,0,3,59,0,0,1,1.7630723229741823,-0.7946262369193473
0,0,0,1,1,1,1,0,0,0,1,9,35,2,1,3,-3.0119862163432782,-1.5466399663798172
0,1,0,1,1,1,1,0,0,0,0,0,60,5,1,2,-0.46039702307701214,-1.3816238733942983
0,1,0,1,1,1,1,0,0,1,1,9,67,2,0,3,-1.3323401958984873,-2.554640159681373
1,1,0,1,1,1,1,1,0,0,0,3,29,4,0,2,1.350402044029957,0.24762704950368636
1,1,0,1,1,1,1,1,0,0,0,3,22,3,0,2,1.3962557271519753,0.45809815034047985
1,0,0,0,0,1,0,1,0,0,0,3,54,5,0,0,0.5038109248018684,-0.2936785431836743
1,1,0,1,0,1,0,1,1,1,0,2,21,1,0,1,1.4818830167659975,2.3301643502922462
0,1,1,0,0,1,0,1,0,0,0,3,62,3,0,0,0.7780882857391983,-0.9882671194156906
0,1,0,1,1,1,1,0,0,0,1,9,53,2,1,3,-2.0253972217476126,-1.8044160216521734
0,1,0,1,1,1,0,0,1,0,1,7,37,5,0,3,-2.745347926376557,0.4681613169248351
1,1,0,1,1,1,1,1,0,1,0,10,44,4,0,2,1.3352959753101332,-0.6046341959640942
0,1,0,1,1,1,1,0,0,0,1,9,52,2,0,3,-1.8489034635725712,-2.067655486798093
0,1,0,1,0,1,0,0,1,0,0,0,55,0,1,1,-0.9851155471554813,0.7375548004581837
0,1,0,1,1,1,0,0,0,0,1,6,32,5,0,3,-2.092619334299425,-0.4630754104763957
0,0,0,1,1,0,0,0,1,0,1,9,32,3,0,3,-4.589367399229073,0.9191560362109453
1,1,0,1,0,1,0,1,1,0,0,1,47,0,1,1,0.6824021503497407,2.139984228635902
0,1,0,1,1,1,0,0,0,0,1,9,31,5,1,3,-2.4872594524352714,-0.305189101992886
0,1,0,1,0,1,0,1,1,0,0,0,55,5,1,1,-0.15800347307303014,1.1684338020995062
0,1,0,1,1,1,0,0,1,1,0,7,60,5,0,3,-1.316629469460401,0.0026073825893165475
1,1,0,1,0,1,0,1,1,0,0,10,70,4,1,1,-0.16030762555332753,0.9564433823645964
1,1,0,1,0,0,1,1,0,0,0,3,49,5,0,1,1.0525951221305572,-0.03448722055726425
1,1,0,1,1,1,1,1,0,0,0,1,55,5,0,2,1.3641905784729413,-0.3448218021101079
0,0,0,1,1,1,1,0,0,0,0,5,50,0,0,3,-1.634650051030883,-1.721910425867953
1,1,0,1,0,1,1,1,0,0,0,2,26,3,1,1,1.7584424323046381,0.39008707648266494
0,1,0,1,0,1,1,0,0,0,1,7,55,5,1,3,-1.4414938477272747,-2.151764091042366
0,1,0,1,1,1,0,1,1,0,1,6,57,0,1,3,-1.992420771306362,1.0410425682077782
0,1,0,1,1,1,1,0,0,0,0,4,20,3,0,2,-0.37460785971144606,-0.7927262834923592
1,1,0,1,0,1,0,1,1,1,0,3,46,3,0,1,1.2608072893216222,1.5754730788006623
0,0,0,1,1,1,1,0,0,0,1,9,62,2,0,3,-2.9714594370804046,-2.5265946737590013
0,1,0,1,1,1,1,0,0,0,1,8,59,0,0,3,-1.7832185691706723,-2.132067349287383
1,1,0,1,0,1,1,1,0,0,0,2,53,3,0,1,1.7989692115675122,-0.5898676308965191
1,1,0,1,1,1,1,1,0,0,0,2,57,0,0,2,1.337835581035684,-0.2917366641035974
1,1,0,1,0,1,1,1,0,0,0,0,59,0,0,1,1.9573247702379521,-0.545207862658358
1,1,0,1,0,1,1,1,0,0,0,2,41,3,1,1,1.6856029793159772,0.006132482429130408
0,1,0,1,0,1,1,0,0,0,0,0,36,3,1,1,0.15716557007624832,-1.011353930056787
1,1,0,1,0,1,1,1,0,0,0,3,57,3,1,1,1.5319548004527523,-0.45560145207337793
1,0,0,0,0,1,1,1,0,0,0,10,33,3,0,0,0.6309483126024712,-1.0888044894191407
0,1,0,1,0,1,0,0,1,1,0,2,38,3,0,1,-0.32901499166236137,0.5825952176133806
0,1,0,1,1,1,1,1,0,0,0,0,37,0,1,2,0.5970215961944875,-0.04909159141944873
1,1,0,1,1,0,1,1,0,0,0,3,25,1,1,2,0.5676526142624092,1.300487716830221
0,1,0,1,1,1,1,0,1,0,1,6,42,4,1,3,-2.3203432247235125,-0.31748283776917424
1,1,0,1,0,1,0,1,1,0,0,2,55,0,0,1,0.7392394743895986,1.5941896395457902
0,1,0,1,1,1,1,0,0,0,0,1,21,4,1,2,-0.33510526925450373,-0.4042320060887023
0,0,0,0,0,0,0,0,1,0,1,9,44,5,1,3,-3.9492267741656053,0.14115431121667518
1,1,0,1,1,1,1,1,0,0,1,3,41,4,1,2,0.16948978949387283,0.003093290300700645
0,1,0,1,1,1,1,0,0,0,1,9,25,2,1,3,-1.8894302428354453,-1.087700779418909
1,1,0,1,1,1,0,1,1,0,0,10,24,3,1,2,-0.40236695624423974,2.471838415445679
1,1,0,1,0,1,1,1,0,1,0,3,61,0,0,1,2.309157276809581,-0.8559789898981225
1,1,0,1,1,1,0,1,1,0,0,2,27,3,0,2,0.36232504653638586,2.5236699986487223
1,1,1,1,1,0,1,1,0,1,1,0,61,3,1,2,0.2689780002498731,0.05085134048349782
1,1,0,0,0,1,1,1,0,0,0,2,55,3,0,0,2.2057355518037216,-1.0315094963425342
1,1,0,1,1,1,0,1,1,0,0,10,29,4,1,2,-0.4385087123011036,2.31256126048269
1,1,0,0,1,1,1,1,0,0,0,3,31,3,1,0,1.5973925280176797,0.12611391241897055
1,1,0,1,0,1,1,1,0,0,0,1,50,5,0,1,1.8657659877192776,-0.5234789251306953
0,1,0,1,1,1,1,0,0,1,0,6,55,2,1,3,-0.2668452436213706,-1.575886421776529
0,1,0,1,1,1,1,1,0,0,1,0,18,3,0,2,-0.1256660147287005,-0.1716689365795388
1,1,0,1,1,1,1,1,0,1,0,0,52,0,0,2,2.103423644045289,-0.16241714322468825
0,1,0,1,1,0,0,1,1,0,0,8,43,3,1,3,-1.827047028650815,1.9951245721684872
0,1,0,1,1,0,0,0,1,0,1,9,47,5,1,3,-3.7835721854660913,0.9644227572751627
1,1,0,1,0,0,1,1,0,1,0,1,36,4,0,1,1.8688928317947584,0.33090037409534057
1,1,0,1,0,1,0,1,1,0,0,2,52,3,0,1,0.7182215498054002,1.5771036875210651
1,1,0,0,0,1,1,1,0,1,0,3,41,0,1,0,2.6511170201200303,-0.445651012649465
0,1,0,1,1,0,0,0,1,0,1,6,30,0,1,3,-3.4138528264164316,1.7125798511311028
